event_id,lot_id,operation_id,tool_id,queue_start_ts,start_ts,end_ts,queue_hours,run_hours,status
EVT000386,L0066,L0066_OP005,T10,2025-06-03 07:07:00,2025-06-03 10:33:00,2025-06-03 10:52:00,3.4333,0.3167,completed
EVT000387,L0067,L0067_OP005,T04,2025-06-03 07:25:00,2025-06-03 13:29:00,2025-06-03 14:01:00,6.0667,0.5333,completed
EVT000388,L0068,L0068_OP005,T13,2025-06-03 05:00:00,2025-06-03 09:54:00,2025-06-03 10:34:00,4.9,0.6667,completed
EVT000389,L0069,L0069_OP005,T08,2025-06-03 06:35:00,2025-06-03 15:35:00,2025-06-03 16:01:00,9.0,0.4333,completed
EVT000390,L0070,L0070_OP005,T13,2025-06-03 05:14:00,2025-06-03 10:34:00,2025-06-03 10:59:00,5.3333,0.4167,completed
EVT000391,L0071,L0071_OP005,T05,2025-06-03 12:40:00,2025-06-03 14:45:00,2025-06-03 15:10:00,2.0833,0.4167,completed
EVT000392,L0072,L0072_OP005,T13,2025-06-03 10:34:00,2025-06-03 10:59:00,2025-06-03 11:33:00,0.4167,0.5667,completed
EVT000393,L0073,L0073_OP005,T08,2025-06-03 10:33:00,2025-06-03 16:01:00,2025-06-03 16:12:00,5.4667,0.1833,completed
EVT000394,L0074,L0074_OP005,T07,2025-06-03 13:12:00,2025-06-03 13:52:00,2025-06-03 14:12:00,0.6667,0.3333,completed
EVT000395,L0075,L0075_OP005,T04,2025-06-03 07:12:00,2025-06-03 14:01:00,2025-06-03 14:19:00,6.8167,0.3,completed
EVT000396,L0076,L0076_OP005,T01,2025-06-03 07:44:00,2025-06-03 17:41:00,2025-06-03 17:54:00,9.95,0.2167,completed
EVT000397,L0077,L0077_OP005,T10,2025-06-03 10:48:00,2025-06-03 10:52:00,2025-06-03 11:14:00,0.0667,0.3667,completed
EVT000398,L0078,L0078_OP005,T10,2025-06-03 08:39:00,2025-06-03 11:14:00,2025-06-03 11:44:00,2.5833,0.5,completed
EVT000399,L0079,L0079_OP005,T13,2025-06-03 11:11:00,2025-06-03 11:33:00,2025-06-03 11:52:00,0.3667,0.3167,completed
EVT000400,L0080,L0080_OP005,T14,2025-06-03 13:29:00,2025-06-03 13:29:00,2025-06-03 14:07:00,0.0,0.6333,completed
EVT000401,L0001,L0001_OP006,T02,2025-06-03 11:59:00,2025-06-03 13:31:00,2025-06-03 15:00:00,1.5333,1.4833,completed
EVT000402,L0002,L0002_OP006,T08,2025-06-03 12:45:00,2025-06-03 16:12:00,2025-06-03 17:18:00,3.45,1.1,completed
EVT000403,L0003,L0003_OP006,T05,2025-06-03 08:48:00,2025-06-03 15:10:00,2025-06-03 16:35:00,6.3667,1.4167,completed
EVT000404,L0004,L0004_OP006,T06,2025-06-03 11:42:00,2025-06-03 13:46:00,2025-06-03 15:01:00,2.0667,1.25,completed
EVT000405,L0005,L0005_OP006,T02,2025-06-03 08:16:00,2025-06-03 15:00:00,2025-06-03 16:07:00,6.7333,1.1167,completed
EVT000406,L0006,L0006_OP006,T02,2025-06-03 14:49:00,2025-06-03 16:07:00,2025-06-03 17:27:00,1.3,1.3333,completed
EVT000407,L0007,L0007_OP006,T08,2025-06-03 09:51:00,2025-06-03 17:18:00,2025-06-03 18:55:00,7.45,1.6167,completed
EVT000408,L0008,L0008_OP006,T05,2025-06-03 13:10:00,2025-06-03 16:35:00,2025-06-03 18:09:00,3.4167,1.5667,completed
EVT000409,L0009,L0009_OP006,T02,2025-06-03 14:16:00,2025-06-03 17:27:00,2025-06-03 18:57:00,3.1833,1.5,completed
EVT000410,L0010,L0010_OP006,T09,2025-06-03 09:03:00,2025-06-03 12:33:00,2025-06-03 14:09:00,3.5,1.6,completed
EVT000411,L0011,L0011_OP006,T06,2025-06-03 08:22:00,2025-06-03 15:01:00,2025-06-03 15:39:00,6.65,0.6333,completed
EVT000412,L0012,L0012_OP006,T04,2025-06-03 15:49:00,2025-06-03 15:49:00,2025-06-03 16:18:00,0.0,0.4833,completed
EVT000413,L0013,L0013_OP006,T00,2025-06-03 09:17:00,2025-06-03 12:49:00,2025-06-03 13:58:00,3.5333,1.15,completed
EVT000414,L0014,L0014_OP006,T06,2025-06-03 12:18:00,2025-06-03 15:39:00,2025-06-03 16:54:00,3.35,1.25,completed
EVT000415,L0015,L0015_OP006,T00,2025-06-03 09:59:00,2025-06-03 13:58:00,2025-06-03 14:50:00,3.9833,0.8667,completed
EVT000416,L0016,L0016_OP006,T01,2025-06-03 11:04:00,2025-06-03 17:54:00,2025-06-03 19:20:00,6.8333,1.4333,completed
EVT000417,L0017,L0017_OP006,T00,2025-06-03 10:38:00,2025-06-03 14:50:00,2025-06-03 15:33:00,4.2,0.7167,completed
EVT000418,L0018,L0018_OP006,T02,2025-06-03 11:40:00,2025-06-03 18:57:00,2025-06-03 19:31:00,7.2833,0.5667,completed
EVT000419,L0019,L0019_OP006,T00,2025-06-03 11:35:00,2025-06-03 15:33:00,2025-06-03 16:29:00,3.9667,0.9333,completed
EVT000420,L0020,L0020_OP006,T05,2025-06-03 17:06:00,2025-06-03 18:09:00,2025-06-03 18:43:00,1.05,0.5667,completed
EVT000421,L0021,L0021_OP006,T06,2025-06-03 10:12:00,2025-06-03 16:54:00,2025-06-03 17:19:00,6.7,0.4167,completed
EVT000422,L0022,L0022_OP006,T13,2025-06-03 17:30:00,2025-06-03 17:30:00,2025-06-03 17:45:00,0.0,0.25,completed
EVT000423,L0023,L0023_OP006,T03,2025-06-03 13:05:00,2025-06-03 13:07:00,2025-06-03 13:19:00,0.0333,0.2,completed
EVT000424,L0024,L0024_OP006,T04,2025-06-03 08:27:00,2025-06-03 16:18:00,2025-06-03 16:48:00,7.85,0.5,completed
EVT000425,L0025,L0025_OP006,T05,2025-06-03 11:51:00,2025-06-03 18:43:00,2025-06-03 19:01:00,6.8667,0.3,completed
EVT000426,L0026,L0026_OP006,T06,2025-06-03 12:25:00,2025-06-03 17:19:00,2025-06-03 17:54:00,4.9,0.5833,completed
EVT000427,L0027,L0027_OP006,T04,2025-06-03 11:00:00,2025-06-03 16:48:00,2025-06-03 17:15:00,5.8,0.45,completed
EVT000428,L0028,L0028_OP006,T10,2025-06-03 12:39:00,2025-06-03 12:39:00,2025-06-03 13:19:00,0.0,0.6667,completed
EVT000429,L0029,L0029_OP006,T04,2025-06-03 11:57:00,2025-06-03 17:15:00,2025-06-03 17:36:00,5.3,0.35,completed
EVT000430,L0030,L0030_OP006,T00,2025-06-03 12:48:00,2025-06-03 16:29:00,2025-06-03 17:03:00,3.6833,0.5667,completed
EVT000431,L0031,L0031_OP006,T08,2025-06-03 13:13:00,2025-06-03 18:55:00,2025-06-03 19:08:00,5.7,0.2167,completed
EVT000432,L0032,L0032_OP006,T08,2025-06-03 11:35:00,2025-06-03 19:08:00,2025-06-03 19:29:00,7.55,0.35,completed
EVT000433,L0033,L0033_OP006,T13,2025-06-03 13:07:00,2025-06-03 17:45:00,2025-06-03 18:22:00,4.6333,0.6167,completed
EVT000434,L0034,L0034_OP006,T05,2025-06-03 12:09:00,2025-06-03 19:01:00,2025-06-03 19:34:00,6.8667,0.55,completed
EVT000435,L0035,L0035_OP006,T11,2025-06-03 10:23:00,2025-06-03 10:23:00,2025-06-03 10:39:00,0.0,0.2667,completed
EVT000436,L0036,L0036_OP006,T05,2025-06-03 10:36:00,2025-06-03 19:34:00,2025-06-03 20:07:00,8.9667,0.55,completed
EVT000437,L0037,L0037_OP006,T01,2025-06-03 13:52:00,2025-06-03 19:20:00,2025-06-03 19:51:00,5.4667,0.5167,completed
EVT000438,L0038,L0038_OP006,T01,2025-06-03 12:09:00,2025-06-03 19:51:00,2025-06-03 20:09:00,7.7,0.3,completed
EVT000439,L0039,L0039_OP006,T11,2025-06-03 09:54:00,2025-06-03 10:39:00,2025-06-03 10:59:00,0.75,0.3333,completed
EVT000440,L0040,L0040_OP006,T03,2025-06-03 12:42:00,2025-06-03 13:19:00,2025-06-03 13:50:00,0.6167,0.5167,completed
EVT000441,L0041,L0041_OP006,T08,2025-06-03 09:21:00,2025-06-03 19:29:00,2025-06-03 20:03:00,10.1333,0.5667,completed
EVT000442,L0042,L0042_OP006,T06,2025-06-03 12:34:00,2025-06-03 17:54:00,2025-06-03 18:32:00,5.3333,0.6333,completed
EVT000443,L0043,L0043_OP006,T14,2025-06-03 09:54:00,2025-06-03 14:07:00,2025-06-03 14:23:00,4.2167,0.2667,completed
EVT000444,L0044,L0044_OP006,T13,2025-06-03 13:04:00,2025-06-03 18:22:00,2025-06-03 18:34:00,5.3,0.2,completed
EVT000445,L0045,L0045_OP006,T11,2025-06-03 15:21:00,2025-06-03 15:21:00,2025-06-03 15:44:00,0.0,0.3833,completed
EVT000446,L0046,L0046_OP006,T06,2025-06-03 11:51:00,2025-06-03 18:32:00,2025-06-03 18:57:00,6.6833,0.4167,completed
EVT000447,L0047,L0047_OP006,T09,2025-06-03 10:16:00,2025-06-03 14:09:00,2025-06-03 14:36:00,3.8833,0.45,completed
EVT000448,L0048,L0048_OP006,T14,2025-06-03 12:10:00,2025-06-03 14:23:00,2025-06-03 14:36:00,2.2167,0.2167,completed
EVT000449,L0049,L0049_OP006,T00,2025-06-03 12:33:00,2025-06-03 17:03:00,2025-06-03 17:19:00,4.5,0.2667,completed
EVT000450,L0050,L0050_OP006,T06,2025-06-03 13:22:00,2025-06-03 18:57:00,2025-06-03 19:14:00,5.5833,0.2833,completed
EVT000451,L0051,L0051_OP006,T03,2025-06-03 13:44:00,2025-06-03 13:50:00,2025-06-03 14:07:00,0.1,0.2833,completed
EVT000452,L0052,L0052_OP006,T01,2025-06-03 13:17:00,2025-06-03 20:09:00,2025-06-03 20:20:00,6.8667,0.1833,completed
EVT000453,L0053,L0053_OP006,T03,2025-06-03 13:31:00,2025-06-03 14:07:00,2025-06-03 14:18:00,0.6,0.1833,completed
EVT000454,L0054,L0054_OP006,T12,2025-06-03 14:18:00,2025-06-03 14:18:00,2025-06-03 14:57:00,0.0,0.65,completed
EVT000455,L0055,L0055_OP006,T07,2025-06-03 10:33:00,2025-06-03 14:12:00,2025-06-03 14:31:00,3.65,0.3167,completed
EVT000456,L0056,L0056_OP006,T01,2025-06-03 13:29:00,2025-06-03 20:20:00,2025-06-03 20:55:00,6.85,0.5833,completed
EVT000457,L0057,L0057_OP006,T07,2025-06-03 14:45:00,2025-06-03 14:45:00,2025-06-03 15:16:00,0.0,0.5167,completed
EVT000458,L0058,L0058_OP006,T12,2025-06-03 15:35:00,2025-06-03 15:35:00,2025-06-03 15:46:00,0.0,0.1833,completed
EVT000459,L0059,L0059_OP006,T07,2025-06-03 08:48:00,2025-06-03 15:16:00,2025-06-03 15:47:00,6.4667,0.5167,completed
EVT000460,L0060,L0060_OP006,T09,2025-06-03 12:30:00,2025-06-03 14:36:00,2025-06-03 15:06:00,2.1,0.5,completed
EVT000461,L0061,L0061_OP006,T14,2025-06-03 17:41:00,2025-06-03 17:41:00,2025-06-03 18:16:00,0.0,0.5833,completed
EVT000462,L0062,L0062_OP006,T09,2025-06-03 12:44:00,2025-06-03 15:06:00,2025-06-03 15:23:00,2.3667,0.2833,completed
EVT000463,L0063,L0063_OP006,T14,2025-06-03 13:14:00,2025-06-03 18:16:00,2025-06-03 18:39:00,5.0333,0.3833,completed
EVT000464,L0064,L0064_OP006,T09,2025-06-03 12:49:00,2025-06-03 15:23:00,2025-06-03 15:37:00,2.5667,0.2333,completed
EVT000465,L0065,L0065_OP006,T04,2025-06-03 13:46:00,2025-06-03 17:36:00,2025-06-03 18:06:00,3.8333,0.5,completed
EVT000466,L0066,L0066_OP006,T00,2025-06-03 10:52:00,2025-06-03 17:19:00,2025-06-03 17:52:00,6.45,0.55,completed
EVT000467,L0067,L0067_OP006,T06,2025-06-03 14:01:00,2025-06-03 19:14:00,2025-06-03 19:42:00,5.2167,0.4667,completed
EVT000468,L0068,L0068_OP006,T08,2025-06-03 10:34:00,2025-06-03 20:03:00,2025-06-03 20:15:00,9.4833,0.2,completed
EVT000469,L0069,L0069_OP006,T03,2025-06-03 16:01:00,2025-06-03 16:01:00,2025-06-03 16:37:00,0.0,0.6,completed
EVT000470,L0070,L0070_OP006,T07,2025-06-03 10:59:00,2025-06-03 15:47:00,2025-06-03 16:17:00,4.8,0.5,completed
EVT000471,L0071,L0071_OP006,T06,2025-06-03 15:10:00,2025-06-03 19:42:00,2025-06-03 20:02:00,4.5333,0.3333,completed
EVT000472,L0072,L0072_OP006,T06,2025-06-03 11:33:00,2025-06-03 20:02:00,2025-06-03 20:42:00,8.4833,0.6667,completed
EVT000473,L0073,L0073_OP006,T05,2025-06-03 16:12:00,2025-06-03 20:07:00,2025-06-03 20:26:00,3.9167,0.3167,completed
EVT000474,L0074,L0074_OP006,T04,2025-06-03 14:12:00,2025-06-03 18:06:00,2025-06-03 18:28:00,3.9,0.3667,completed
EVT000475,L0075,L0075_OP006,T12,2025-06-03 14:19:00,2025-06-03 15:46:00,2025-06-03 15:58:00,1.45,0.2,completed
EVT000476,L0076,L0076_OP006,T07,2025-06-03 17:54:00,2025-06-03 17:54:00,2025-06-03 18:32:00,0.0,0.6333,completed
EVT000477,L0077,L0077_OP006,T05,2025-06-03 11:14:00,2025-06-03 20:26:00,2025-06-03 20:50:00,9.2,0.4,completed
EVT000478,L0078,L0078_OP006,T04,2025-06-03 11:44:00,2025-06-03 18:28:00,2025-06-03 19:01:00,6.7333,0.55,completed
EVT000479,L0079,L0079_OP006,T10,2025-06-03 11:52:00,2025-06-03 13:19:00,2025-06-03 13:54:00,1.45,0.5833,completed
EVT000480,L0080,L0080_OP006,T06,2025-06-03 14:07:00,2025-06-03 20:42:00,2025-06-03 21:21:00,6.5833,0.65,completed
EVT000481,L0001,L0001_OP007,T09,2025-06-03 15:00:00,2025-06-03 15:37:00,2025-06-03 16:54:00,0.6167,1.2833,completed
EVT000482,L0002,L0002_OP007,T00,2025-06-03 17:18:00,2025-06-03 17:52:00,2025-06-03 19:24:00,0.5667,1.5333,completed
EVT000483,L0003,L0003_OP007,T07,2025-06-03 16:35:00,2025-06-03 18:32:00,2025-06-03 19:50:00,1.95,1.3,completed
EVT000484,L0004,L0004_OP007,T05,2025-06-03 15:01:00,2025-06-03 20:50:00,2025-06-03 21:56:00,5.8167,1.1,completed
EVT000485,L0005,L0005_OP007,T06,2025-06-03 16:07:00,2025-06-03 21:21:00,2025-06-03 22:56:00,5.2333,1.5833,completed
EVT000486,L0006,L0006_OP007,T07,2025-06-03 17:27:00,2025-06-03 19:50:00,2025-06-03 20:59:00,2.3833,1.15,completed
EVT000487,L0007,L0007_OP007,T02,2025-06-03 18:55:00,2025-06-03 19:31:00,2025-06-03 20:37:00,0.6,1.1,completed
EVT000488,L0008,L0008_OP007,T07,2025-06-03 18:09:00,2025-06-03 20:59:00,2025-06-03 22:24:00,2.8333,1.4167,completed
EVT000489,L0009,L0009_OP007,T04,2025-06-03 18:57:00,2025-06-03 19:01:00,2025-06-03 20:17:00,0.0667,1.2667,completed
EVT000490,L0010,L0010_OP007,T06,2025-06-03 14:09:00,2025-06-03 22:56:00,2025-06-03 23:54:00,8.7833,0.9667,completed
EVT000491,L0011,L0011_OP007,T02,2025-06-03 15:39:00,2025-06-03 20:37:00,2025-06-03 21:59:00,4.9667,1.3667,completed
EVT000492,L0012,L0012_OP007,T07,2025-06-03 16:18:00,2025-06-03 22:24:00,2025-06-03 23:20:00,6.1,0.9333,completed
EVT000493,L0013,L0013_OP007,T04,2025-06-03 13:58:00,2025-06-03 20:17:00,2025-06-03 20:57:00,6.3167,0.6667,completed
EVT000494,L0014,L0014_OP007,T02,2025-06-03 16:54:00,2025-06-03 21:59:00,2025-06-03 22:55:00,5.0833,0.9333,completed
EVT000495,L0015,L0015_OP007,T01,2025-06-03 14:50:00,2025-06-03 20:55:00,2025-06-03 21:25:00,6.0833,0.5,completed
EVT000496,L0016,L0016_OP007,T06,2025-06-03 19:20:00,2025-06-03 23:54:00,2025-06-04 00:16:00,4.5667,0.3667,completed
EVT000497,L0017,L0017_OP007,T04,2025-06-03 15:33:00,2025-06-03 20:57:00,2025-06-03 21:23:00,5.4,0.4333,completed
EVT000498,L0018,L0018_OP007,T00,2025-06-03 19:31:00,2025-06-03 19:31:00,2025-06-03 19:58:00,0.0,0.45,completed
EVT000499,L0019,L0019_OP007,T03,2025-06-03 16:29:00,2025-06-03 16:37:00,2025-06-03 17:59:00,0.1333,1.3667,completed
EVT000500,L0020,L0020_OP007,T08,2025-06-03 18:43:00,2025-06-03 20:15:00,2025-06-03 21:39:00,1.5333,1.4,completed
EVT000501,L0021,L0021_OP007,T08,2025-06-03 17:19:00,2025-06-03 21:39:00,2025-06-03 22:06:00,4.3333,0.45,completed
EVT000502,L0022,L0022_OP007,T10,2025-06-03 17:45:00,2025-06-03 17:45:00,2025-06-03 18:13:00,0.0,0.4667,completed
EVT000503,L0023,L0023_OP007,T12,2025-06-03 13:19:00,2025-06-03 15:58:00,2025-06-03 16:17:00,2.65,0.3167,completed
EVT000504,L0024,L0024_OP007,T00,2025-06-03 16:48:00,2025-06-03 19:58:00,2025-06-03 20:30:00,3.1667,0.5333,completed
EVT000505,L0025,L0025_OP007,T08,2025-06-03 19:01:00,2025-06-03 22:06:00,2025-06-03 22:30:00,3.0833,0.4,completed
EVT000506,L0026,L0026_OP007,T05,2025-06-03 17:54:00,2025-06-03 21:56:00,2025-06-03 22:36:00,4.0333,0.6667,completed
EVT000507,L0027,L0027_OP007,T02,2025-06-03 17:15:00,2025-06-03 22:55:00,2025-06-03 23:34:00,5.6667,0.65,completed
EVT000508,L0028,L0028_OP007,T08,2025-06-03 13:19:00,2025-06-03 22:30:00,2025-06-03 22:44:00,9.1833,0.2333,completed
EVT000509,L0029,L0029_OP007,T09,2025-06-03 17:36:00,2025-06-03 17:36:00,2025-06-03 18:02:00,0.0,0.4333,completed
EVT000510,L0030,L0030_OP007,T03,2025-06-03 17:03:00,2025-06-03 17:59:00,2025-06-03 18:23:00,0.9333,0.4,completed
EVT000511,L0031,L0031_OP007,T14,2025-06-03 19:08:00,2025-06-03 19:08:00,2025-06-03 19:22:00,0.0,0.2333,completed
EVT000512,L0032,L0032_OP007,T09,2025-06-03 19:29:00,2025-06-03 19:29:00,2025-06-03 19:49:00,0.0,0.3333,completed
EVT000513,L0033,L0033_OP007,T00,2025-06-03 18:22:00,2025-06-03 20:30:00,2025-06-03 21:08:00,2.1333,0.6333,completed
EVT000514,L0034,L0034_OP007,T06,2025-06-03 19:34:00,2025-06-04 00:16:00,2025-06-04 00:43:00,4.7,0.45,completed
EVT000515,L0035,L0035_OP007,T02,2025-06-03 10:39:00,2025-06-03 23:34:00,2025-06-03 23:48:00,12.9167,0.2333,completed
EVT000516,L0036,L0036_OP007,T08,2025-06-03 20:07:00,2025-06-03 22:44:00,2025-06-03 23:09:00,2.6167,0.4167,completed
EVT000517,L0037,L0037_OP007,T08,2025-06-03 19:51:00,2025-06-03 23:09:00,2025-06-03 23:44:00,3.3,0.5833,completed
EVT000518,L0038,L0038_OP007,T11,2025-06-03 20:09:00,2025-06-03 20:09:00,2025-06-03 20:26:00,0.0,0.2833,completed
EVT000519,L0039,L0039_OP007,T09,2025-06-03 10:59:00,2025-06-03 19:49:00,2025-06-03 20:05:00,8.8333,0.2667,completed
EVT000520,L0040,L0040_OP007,T11,2025-06-03 13:50:00,2025-06-03 20:26:00,2025-06-03 20:48:00,6.6,0.3667,completed
EVT000521,L0041,L0041_OP007,T06,2025-06-03 20:03:00,2025-06-04 00:43:00,2025-06-04 01:08:00,4.6667,0.4167,completed
EVT000522,L0042,L0042_OP007,T00,2025-06-03 18:32:00,2025-06-03 21:08:00,2025-06-03 21:37:00,2.6,0.4833,completed
EVT000523,L0043,L0043_OP007,T05,2025-06-03 14:23:00,2025-06-03 22:36:00,2025-06-03 23:15:00,8.2167,0.65,completed
EVT000524,L0044,L0044_OP007,T01,2025-06-03 18:34:00,2025-06-03 21:25:00,2025-06-03 21:38:00,2.85,0.2167,completed
EVT000525,L0045,L0045_OP007,T06,2025-06-03 15:44:00,2025-06-04 01:08:00,2025-06-04 01:30:00,9.4,0.3667,completed
EVT000526,L0046,L0046_OP007,T05,2025-06-03 18:57:00,2025-06-03 23:15:00,2025-06-03 23:29:00,4.3,0.2333,completed
EVT000527,L0047,L0047_OP007,T02,2025-06-03 14:36:00,2025-06-03 23:48:00,2025-06-04 00:20:00,9.2,0.5333,completed
EVT000528,L0048,L0048_OP007,T05,2025-06-03 14:36:00,2025-06-03 23:29:00,2025-06-03 23:59:00,8.8833,0.5,completed
EVT000529,L0049,L0049_OP007,T02,2025-06-03 17:19:00,2025-06-04 00:20:00,2025-06-04 00:38:00,7.0167,0.3,completed
EVT000530,L0050,L0050_OP007,T08,2025-06-03 19:14:00,2025-06-03 23:44:00,2025-06-04 00:06:00,4.5,0.3667,completed
EVT000531,L0051,L0051_OP007,T14,2025-06-03 14:07:00,2025-06-03 19:22:00,2025-06-03 19:57:00,5.25,0.5833,completed
EVT000532,L0052,L0052_OP007,T00,2025-06-03 20:20:00,2025-06-03 21:37:00,2025-06-03 21:48:00,1.2833,0.1833,completed
EVT000533,L0053,L0053_OP007,T09,2025-06-03 14:18:00,2025-06-03 20:05:00,2025-06-03 20:39:00,5.7833,0.5667,completed
EVT000534,L0054,L0054_OP007,T07,2025-06-03 14:57:00,2025-06-03 23:20:00,2025-06-03 23:53:00,8.3833,0.55,completed
EVT000535,L0055,L0055_OP007,T13,2025-06-03 14:31:00,2025-06-03 18:34:00,2025-06-03 18:48:00,4.05,0.2333,completed
EVT000536,L0056,L0056_OP007,T06,2025-06-03 20:55:00,2025-06-04 01:30:00,2025-06-04 02:05:00,4.5833,0.5833,completed
EVT000537,L0057,L0057_OP007,T08,2025-06-03 15:16:00,2025-06-04 00:06:00,2025-06-04 00:22:00,8.8333,0.2667,completed
EVT000538,L0058,L0058_OP007,T13,2025-06-03 15:46:00,2025-06-03 18:48:00,2025-06-03 19:20:00,3.0333,0.5333,completed
EVT000539,L0059,L0059_OP007,T04,2025-06-03 15:47:00,2025-06-03 21:23:00,2025-06-03 21:42:00,5.6,0.3167,completed
EVT000540,L0060,L0060_OP007,T14,2025-06-03 15:06:00,2025-06-03 19:57:00,2025-06-03 20:20:00,4.85,0.3833,completed
EVT000541,L0061,L0061_OP007,T13,2025-06-03 18:16:00,2025-06-03 19:20:00,2025-06-03 19:40:00,1.0667,0.3333,completed
EVT000542,L0062,L0062_OP007,T07,2025-06-03 15:23:00,2025-06-03 23:53:00,2025-06-04 00:31:00,8.5,0.6333,completed
EVT000543,L0063,L0063_OP007,T08,2025-06-03 18:39:00,2025-06-04 00:22:00,2025-06-04 00:51:00,5.7167,0.4833,completed
EVT000544,L0064,L0064_OP007,T13,2025-06-03 15:37:00,2025-06-03 19:40:00,2025-06-03 19:56:00,4.05,0.2667,completed
EVT000545,L0065,L0065_OP007,T10,2025-06-03 18:06:00,2025-06-03 18:13:00,2025-06-03 18:40:00,0.1167,0.45,completed
EVT000546,L0066,L0066_OP007,T13,2025-06-03 17:52:00,2025-06-03 19:56:00,2025-06-03 20:22:00,2.0667,0.4333,completed
EVT000547,L0067,L0067_OP007,T05,2025-06-03 19:42:00,2025-06-03 23:59:00,2025-06-04 00:14:00,4.2833,0.25,completed
EVT000548,L0068,L0068_OP007,T14,2025-06-03 20:15:00,2025-06-03 20:20:00,2025-06-03 20:46:00,0.0833,0.4333,completed
EVT000549,L0069,L0069_OP007,T12,2025-06-03 16:37:00,2025-06-03 16:37:00,2025-06-03 16:59:00,0.0,0.3667,completed
EVT000550,L0070,L0070_OP007,T00,2025-06-03 16:17:00,2025-06-03 21:48:00,2025-06-03 22:22:00,5.5167,0.5667,completed
EVT000551,L0071,L0071_OP007,T14,2025-06-03 20:02:00,2025-06-03 20:46:00,2025-06-03 21:04:00,0.7333,0.3,completed
EVT000552,L0072,L0072_OP007,T07,2025-06-03 20:42:00,2025-06-04 00:31:00,2025-06-04 00:48:00,3.8167,0.2833,completed
EVT000553,L0073,L0073_OP007,T14,2025-06-03 20:26:00,2025-06-03 21:04:00,2025-06-03 21:15:00,0.6333,0.1833,completed
EVT000554,L0074,L0074_OP007,T09,2025-06-03 18:28:00,2025-06-03 20:39:00,2025-06-03 20:50:00,2.1833,0.1833,completed
EVT000555,L0075,L0075_OP007,T11,2025-06-03 15:58:00,2025-06-03 20:48:00,2025-06-03 20:59:00,4.8333,0.1833,completed
EVT000556,L0076,L0076_OP007,T11,2025-06-03 18:32:00,2025-06-03 20:59:00,2025-06-03 21:10:00,2.45,0.1833,completed
EVT000557,L0077,L0077_OP007,T12,2025-06-03 20:50:00,2025-06-03 20:50:00,2025-06-03 21:16:00,0.0,0.4333,completed
EVT000558,L0078,L0078_OP007,T14,2025-06-03 19:01:00,2025-06-03 21:15:00,2025-06-03 21:44:00,2.2333,0.4833,completed
EVT000559,L0079,L0079_OP007,T04,2025-06-03 13:54:00,2025-06-03 21:42:00,2025-06-03 22:09:00,7.8,0.45,completed
EVT000560,L0080,L0080_OP007,T05,2025-06-03 21:21:00,2025-06-04 00:14:00,2025-06-04 00:30:00,2.8833,0.2667,completed
EVT000561,L0001,L0001_OP008,T07,2025-06-03 16:54:00,2025-06-04 00:48:00,2025-06-04 02:27:00,7.9,1.65,completed
EVT000562,L0002,L0002_OP008,T01,2025-06-03 19:24:00,2025-06-03 21:38:00,2025-06-03 23:00:00,2.2333,1.3667,completed
EVT000563,L0003,L0003_OP008,T04,2025-06-03 19:50:00,2025-06-03 22:09:00,2025-06-03 23:34:00,2.3167,1.4167,completed
EVT000564,L0004,L0004_OP008,T00,2025-06-03 21:56:00,2025-06-03 22:22:00,2025-06-03 23:38:00,0.4333,1.2667,completed
EVT000565,L0005,L0005_OP008,T05,2025-06-03 22:56:00,2025-06-04 00:30:00,2025-06-04 01:38:00,1.5667,1.1333,completed
EVT000566,L0006,L0006_OP008,T09,2025-06-03 20:59:00,2025-06-03 20:59:00,2025-06-03 22:01:00,0.0,1.0333,completed
EVT000567,L0007,L0007_OP008,T05,2025-06-03 20:37:00,2025-06-04 01:38:00,2025-06-04 03:17:00,5.0167,1.65,completed
EVT000568,L0008,L0008_OP008,T00,2025-06-03 22:24:00,2025-06-03 23:38:00,2025-06-04 00:40:00,1.2333,1.0333,completed
EVT000569,L0009,L0009_OP008,T05,2025-06-03 20:17:00,2025-06-04 03:17:00,2025-06-04 04:15:00,7.0,0.9667,completed
EVT000570,L0010,L0010_OP008,T04,2025-06-03 23:54:00,2025-06-03 23:54:00,2025-06-04 01:15:00,0.0,1.35,completed
EVT000571,L0011,L0011_OP008,T00,2025-06-03 21:59:00,2025-06-04 00:40:00,2025-06-04 02:13:00,2.6833,1.55,completed
EVT000572,L0012,L0012_OP008,T03,2025-06-03 23:20:00,2025-06-03 23:20:00,2025-06-04 00:40:00,0.0,1.3333,completed
EVT000573,L0013,L0013_OP008,T03,2025-06-03 20:57:00,2025-06-04 00:40:00,2025-06-04 01:13:00,3.7167,0.55,completed
EVT000574,L0014,L0014_OP008,T01,2025-06-03 22:55:00,2025-06-03 23:00:00,2025-06-03 23:35:00,0.0833,0.5833,completed
EVT000575,L0015,L0015_OP008,T05,2025-06-03 21:25:00,2025-06-04 04:15:00,2025-06-04 05:53:00,6.8333,1.6333,completed
EVT000576,L0016,L0016_OP008,T08,2025-06-04 00:16:00,2025-06-04 00:51:00,2025-06-04 01:49:00,0.5833,0.9667,completed
EVT000577,L0017,L0017_OP008,T08,2025-06-03 21:23:00,2025-06-04 01:49:00,2025-06-04 02:43:00,4.4333,0.9,completed
